time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
0.32,-0.039804864674806595,-0.037559542804956436,0.15097305178642273,0.0,0.0,0.0,-1.6042163372039795,-3.142568826675415,-1.7441997528076172,0.01976010948419571,2.889763593673706,0.1555097997188568,29955.0,36147.0,32257.0,33457.0,0,0,0,0,32954.078125,-1126.0,-2477.0,-1765.0
0.339,-0.04260757938027382,-0.03669946640729904,0.17023786902427673,0.0,0.0,0.0,-2.0043981075286865,-3.519556760787964,-1.849051594734192,0.019802415743470192,2.9412577152252197,0.17025750875473022,30327.0,35233.0,32469.0,34587.0,0,0,0,0,33154.6953125,476.0,-2197.0,-1823.0
0.359,-0.04534800723195076,-0.03687649592757225,0.1842910796403885,0.0,0.0,0.0,-2.3486757278442383,-3.657622814178467,-1.9204767942428589,0.01980280503630638,2.941277503967285,0.1843009889125824,29542.0,35126.0,31928.0,33588.0,0,0,0,0,32546.341796875,-262.0,-3086.0,-1806.0
0.379,-0.046409014612436295,-0.03579439967870712,0.2031642645597458,0.0,0.0,0.0,-2.7026169300079346,-3.7511520385742188,-1.9764927625656128,0.0203239843249321,2.945777177810669,0.2031535506248474,30462.0,35250.0,31984.0,34036.0,0,0,0,0,32933.6484375,166.0,-1511.0,-1752.0
0.399,-0.04734591767191887,-0.03544042631983757,0.216133713722229,0.0,0.0,0.0,-2.9309847354888916,-3.7844462394714355,-2.018096685409546,0.020201437175273895,2.9456379413604736,0.21602576971054077,30332.0,35988.0,33072.0,34212.0,0,0,0,0,33401.3984375,-519.0,-1452.0,-1713.0
0.42,-0.05091951787471771,-0.03540172427892685,0.22883732616901398,0.0,0.0,0.0,-3.0400569438934326,-3.7564306259155273,-2.043461322784424,0.01939273811876774,2.937469244003296,0.222477987408638,33429.0,37251.0,33325.0,36275.0,0,0,0,0,35070.01953125,-165.0,108.0,-1690.0
0.439,-0.051014140248298645,-0.03539595007896423,0.2332099974155426,0.0,0.0,0.0,-3.030324935913086,-3.840590000152588,-2.0630412101745605,0.01939273811876774,2.937469244003296,0.2332099974155426,34437.0,38895.0,33683.0,36001.0,0,0,0,0,35754.0,-2110.0,-1020.0,-1557.0
0.459,-0.05173752084374428,-0.03466806188225746,0.2430114448070526,0.0,0.0,0.0,-2.938298225402832,-3.9027886390686035,-2.084197998046875,0.019364582374691963,2.9374372959136963,0.24304330348968506,33977.0,40311.0,35673.0,36163.0,0,0,0,0,36531.46875,-811.0,-3055.0,-2327.0
0.479,-0.05209515988826752,-0.034237395972013474,0.2512040436267853,0.0,0.0,0.0,-2.7770891189575195,-3.9682531356811523,-2.0978124141693115,0.01887614093720913,2.939640522003174,0.250883549451828,34896.0,40948.0,37108.0,37720.0,0,0,0,0,37668.87890625,-559.0,-2379.0,-1707.0
0.499,-0.05163159966468811,-0.029901228845119476,0.25558310747146606,0.0,0.0,0.0,-2.7344472408294678,-3.958603620529175,-2.130446672439575,0.018191048875451088,2.937272310256958,0.2554590106010437,36662.0,40708.0,36252.0,39030.0,0,0,0,0,38163.43359375,-853.0,-1084.0,-1600.0
0.519,-0.05019816383719444,-0.02901466004550457,0.26281872391700745,0.0,0.0,0.0,-2.5194251537323,-3.903852939605713,-2.1219658851623535,0.01816648431122303,2.9372451305389404,0.2628120183944702,36145.0,42979.0,37609.0,37407.0,0,0,0,0,38535.703125,-1858.0,-4048.0,-1638.0
0.54,-0.04822622239589691,-0.027517929673194885,0.27038171887397766,0.0,0.0,0.0,-2.2481436729431152,-3.7833375930786133,-2.1171302795410156,0.018399445340037346,2.936537742614746,0.27181771397590637,36683.0,41749.0,36499.0,38509.0,0,0,0,0,38360.453125,-1409.0,-1628.0,-1755.0
0.56,-0.046632684767246246,-0.02627098746597767,0.2785475552082062,0.0,0.0,0.0,-1.9162304401397705,-3.5837621688842773,-2.1054930686950684,0.018279418349266052,2.9363999366760254,0.2784465551376343,35989.0,41015.0,37501.0,39367.0,0,0,0,0,38468.09375,40.0,-1811.0,-1686.0
0.58,-0.044073883444070816,-0.024391919374465942,0.2848692536354065,0.0,0.0,0.0,-1.6191821098327637,-3.360867500305176,-2.1087305545806885,0.01815597526729107,2.9362568855285645,0.2847919464111328,35114.0,42852.0,38210.0,37816.0,0,0,0,0,38498.41015625,-445.0,-4065.0,-1744.0
0.6,-0.04138651490211487,-0.022866275161504745,0.2900373339653015,0.0,0.0,0.0,-1.344614863395691,-3.0827605724334717,-2.1069440841674805,0.01791948638856411,2.9357094764709473,0.2899560034275055,36422.0,42468.0,37560.0,38798.0,0,0,0,0,38812.6953125,-1929.0,-2562.0,-1894.0
0.62,-0.03811582550406456,-0.021921060979366302,0.29516375064849854,0.0,0.0,0.0,-1.0481295585632324,-2.755784034729004,-2.106553792953491,0.01762833446264267,2.93730092048645,0.2950139343738556,36593.0,42127.0,37357.0,39031.0,0,0,0,0,38777.15625,-1618.0,-2374.0,-1857.0
0.64,-0.03494797274470329,-0.020386522635817528,0.3008998930454254,0.0,0.0,0.0,-0.7578635811805725,-2.3960041999816895,-2.108060836791992,0.01783505454659462,2.9384243488311768,0.3037252128124237,35904.0,40834.0,37038.0,39312.0,0,0,0,0,38272.75,-967.0,-2359.0,-1809.0
0.66,-0.030912799760699272,-0.01802978105843067,0.31005871295928955,0.0,0.0,0.0,-0.4943123459815979,-1.9784892797470093,-2.1115360260009766,0.017889035865664482,2.9365828037261963,0.3109727203845978,35317.0,41955.0,36891.0,37569.0,0,0,0,0,37933.125,-981.0,-2019.0,-1810.0
0.68,-0.02655772864818573,-0.016303658485412598,0.3170303404331207,0.0,0.0,0.0,-0.25208595395088196,-1.5638697147369385,-2.1161906719207764,0.01775750331580639,2.9364354610443115,0.3169163167476654,34962.0,42296.0,37478.0,37332.0,0,0,0,0,38017.94140625,-1902.0,-4043.0,-1832.0
0.7,-0.022754762321710587,-0.014825372025370598,0.32199323177337646,0.0,0.0,0.0,-0.025782795622944832,-1.1335102319717407,-2.1144957542419434,0.01762959733605385,2.9360361099243164,0.321881502866745,34764.0,42314.0,37764.0,37078.0,0,0,0,0,37980.5,-1606.0,-3384.0,-1682.0
0.72,-0.018587151542305946,-0.01310040894895792,0.32770439982414246,0.0,0.0,0.0,0.22233779728412628,-0.653110146522522,-2.109961986541748,0.01758659817278385,2.9359893798828125,0.3276273012161255,33883.0,41145.0,36869.0,36051.0,0,0,0,0,36987.796875,-726.0,-4064.0,-1666.0
0.74,-0.014216945506632328,-0.011618923395872116,0.3381098806858063,0.0,0.0,0.0,0.4886360168457031,-0.11174818873405457,-2.0937230587005615,0.01778792031109333,2.9298737049102783,0.3363228440284729,33834.0,40670.0,37472.0,37152.0,0,0,0,0,37282.2890625,-116.0,-2255.0,-1583.0
0.76,-0.00848750676959753,-0.009851006790995598,0.3421454429626465,0.0,0.0,0.0,0.6811699271202087,0.3442634046077728,-2.075636386871338,0.017713110893964767,2.929792881011963,0.342151939868927,34777.0,40619.0,36509.0,37383.0,0,0,0,0,37322.83203125,-1538.0,-2324.0,-1644.0
0.779,-0.00398665014654398,-0.008571241982281208,0.3478115499019623,0.0,0.0,0.0,0.8258649110794067,0.8023437857627869,-2.0597989559173584,0.017660530284047127,2.9297361373901367,0.34781578183174133,35064.0,41692.0,37238.0,37058.0,0,0,0,0,37763.48046875,-1028.0,-2545.0,-1546.0
0.799,0.00010485167149454355,-0.007742016110569239,0.351116418838501,0.0,0.0,0.0,0.9903097152709961,1.2559959888458252,-2.0499672889709473,0.01757323183119297,2.863474130630493,0.35109663009643555,36222.0,40608.0,36932.0,37782.0,0,0,0,0,37886.5625,-783.0,-2118.0,-1569.0
0.819,0.004966030362993479,-0.006534642074257135,0.3561176657676697,0.0,0.0,0.0,1.1303037405014038,1.6304829120635986,-2.026266098022461,0.017531106248497963,2.8634262084960938,0.35611796379089355,35588.0,40624.0,37242.0,38578.0,0,0,0,0,38008.00390625,-442.0,-1882.0,-1595.0
0.839,0.00925302691757679,-0.005206325091421604,0.36092090606689453,0.0,0.0,0.0,1.2196426391601562,1.9667716026306152,-2.004167318344116,0.017513740807771683,2.86340594291687,0.36094504594802856,35191.0,41785.0,38369.0,38287.0,0,0,0,0,38408.45703125,-445.0,-1905.0,-1645.0
0.859,0.013885850086808205,-0.004580874927341938,0.36374396085739136,0.0,0.0,0.0,1.2701493501663208,2.294231414794922,-1.9925572872161865,0.017488233745098114,2.8794448375701904,0.3629806637763977,36204.0,42140.0,37970.0,38586.0,0,0,0,0,38725.37890625,-536.0,-2344.0,-1641.0
0.879,0.017714044079184532,-0.0038850971031934023,0.367098867893219,0.0,0.0,0.0,1.288873314857483,2.634664535522461,-1.980636715888977,0.01745675317943096,2.8794095516204834,0.3670990765094757,34830.0,42260.0,39552.0,38574.0,0,0,0,0,38804.046875,1077.0,-2241.0,-1659.0
0.899,0.021495822817087173,-0.0031367153860628605,0.370805025100708,0.0,0.0,0.0,1.2837564945220947,2.975802183151245,-1.9708703756332397,0.01742309145629406,2.879197597503662,0.3707883954048157,36316.0,42032.0,38424.0,38784.0,0,0,0,0,38889.37109375,-1254.0,-3021.0,-1666.0
0.919,0.02623177506029606,-0.003360127564519644,0.37387338280677795,0.0,0.0,0.0,1.2284069061279297,3.2641758918762207,-1.9593677520751953,0.01742587424814701,2.8852670192718506,0.37387338280677795,35811.0,42443.0,39481.0,38645.0,0,0,0,0,39095.2734375,-110.0,-2543.0,-1615.0
0.939,0.03041633404791355,-0.0028006951324641705,0.37749651074409485,0.0,0.0,0.0,1.190378189086914,3.519953489303589,-1.9465850591659546,0.017400823533535004,2.885239839553833,0.3775023818016052,35985.0,42147.0,38255.0,38057.0,0,0,0,0,38611.75390625,-637.0,-2929.0,-1677.0
0.959,0.03455376252532005,-0.0029633264057338238,0.38373062014579773,0.0,0.0,0.0,1.1546999216079712,3.751119613647461,-1.9302623271942139,0.017348412424325943,2.8866231441497803,0.3837255537509918,35309.0,42701.0,38729.0,37493.0,0,0,0,0,38558.62890625,407.0,-3589.0,-1658.0
0.979,0.0377759113907814,-0.0021145972423255444,0.38753652572631836,0.0,0.0,0.0,1.0977293252944946,3.989267349243164,-1.9172805547714233,0.017347007989883423,2.88954496383667,0.38680243492126465,35241.0,40773.0,39493.0,39805.0,0,0,0,0,38828.6953125,1151.0,-5354.0,-1679.0
0.999,0.041203103959560394,-0.0023858288768678904,0.3895595371723175,0.0,0.0,0.0,1.0488885641098022,4.267678260803223,-1.906713843345642,0.017351418733596802,2.8890726566314697,0.38956356048583984,34912.0,42674.0,39392.0,38046.0,0,0,0,0,38756.0234375,1189.0,-4807.0,-1623.0
1.019,0.04480321705341339,-0.0018512705573812127,0.3931066691875458,0.0,0.0,0.0,0.9155949354171753,4.5106306076049805,-1.9012364149093628,0.017336318269371986,2.889057159423828,0.39311808347702026,34489.0,42559.0,39753.0,37787.0,0,0,0,0,38647.41015625,652.0,-4629.0,-1576.0
1.039,0.04707722365856171,-0.002241631969809532,0.3966783583164215,0.0,0.0,0.0,0.784469485282898,4.7956862449646,-1.8883589506149292,0.017322678118944168,2.8890438079833984,0.39667943120002747,34420.0,42230.0,40878.0,37660.0,0,0,0,0,38797.578125,756.0,-5857.0,-1493.0
1.059,0.04892311990261078,-0.0025308048352599144,0.39871764183044434,0.0,0.0,0.0,0.6623204946517944,5.04014253616333,-1.8613662719726562,0.017327073961496353,2.8875930309295654,0.39871764183044434,35389.0,43959.0,39859.0,35397.0,0,0,0,0,38651.6875,-1808.0,-5448.0,-1291.0
1.079,0.051423702389001846,-0.0022346044424921274,0.4021822512149811,0.0,0.0,0.0,0.5498067140579224,5.203188419342041,-1.8234540224075317,0.01731632836163044,2.887583017349243,0.4021831452846527,36831.0,41863.0,40061.0,35325.0,0,0,0,0,38520.7578125,468.0,-4725.0,-904.0
1.099,0.05358075350522995,-0.0037696175277233124,0.4056856334209442,0.0,0.0,0.0,0.5999014377593994,5.3199849128723145,-1.7514135837554932,0.017309855669736862,2.887577533721924,0.4056856334209442,36439.0,39207.0,40519.0,36471.0,0,0,0,0,38159.765625,1635.0,-3930.0,-1015.0
1.119,0.05478319898247719,-0.0036527495831251144,0.41028863191604614,0.0,0.0,0.0,0.5786280632019043,5.37706184387207,-1.6307189464569092,0.017299583181738853,2.887235403060913,0.4102897346019745,35308.0,40306.0,40682.0,35828.0,0,0,0,0,38031.75,926.0,-5674.0,-1076.0
1.139,0.05478724092245102,-0.0035582375712692738,0.41395753622055054,0.0,0.0,0.0,0.4209649860858917,5.300093650817871,-1.5315805673599243,0.017293401062488556,2.8872311115264893,0.4139595329761505,35478.0,40412.0,39464.0,35614.0,0,0,0,0,37742.5703125,1025.0,-5163.0,-1081.0
1.159,0.05569887161254883,-0.004570324439555407,0.4186275601387024,0.0,0.0,0.0,0.24810954928398132,5.14703893661499,-1.4562259912490845,0.017289571464061737,2.8875010013580322,0.4186275601387024,35676.0,41160.0,39194.0,34458.0,0,0,0,0,37622.2109375,-1563.0,-4536.0,-1051.0
1.179,0.05650494247674942,-0.004868556745350361,0.4222283363342285,0.0,0.0,0.0,0.048804719001054764,4.9449005126953125,-1.3837484121322632,0.017289472743868828,2.8877482414245605,0.4222283363342285,36748.0,39254.0,37270.0,37084.0,0,0,0,0,37589.7734375,-356.0,56.0,-1131.0
1.2,0.05594286322593689,-0.0048036519438028336,0.42591091990470886,0.0,0.0,0.0,-0.025778330862522125,4.69874906539917,-1.3228780031204224,0.01728926971554756,2.8877882957458496,0.42605695128440857,36002.0,38766.0,37624.0,37788.0,0,0,0,0,37545.14453125,1556.0,-2539.0,-1172.0
1.219,0.05417267233133316,-0.005926470272243023,0.4296603202819824,0.0,0.0,0.0,-0.050154633820056915,4.276569843292236,-1.2823071479797363,0.01728948950767517,2.8877875804901123,0.42966216802597046,36687.0,37763.0,36781.0,39133.0,0,0,0,0,37591.85546875,386.0,-91.0,-1144.0
1.239,0.05575088411569595,-0.007076182868331671,0.4346224367618561,0.0,0.0,0.0,-0.14447547495365143,3.722874164581299,-1.254947543144226,0.017282428219914436,2.88602614402771,0.4346224367618561,35852.0,38714.0,37874.0,37072.0,0,0,0,0,37378.11328125,-1507.0,-3220.0,-993.0
1.259,0.05218815803527832,-0.0067806788720190525,0.43809691071510315,0.0,0.0,0.0,-0.24615776538848877,3.1915574073791504,-1.2101831436157227,0.017285184934735298,2.8854615688323975,0.4357927441596985,36967.0,40521.0,37869.0,36311.0,0,0,0,0,37917.046875,593.0,-1962.0,-1030.0
1.279,0.05173543468117714,-0.006798418238759041,0.43885114789009094,0.0,0.0,0.0,-0.23353412747383118,2.725580930709839,-1.1565667390823364,0.017285853624343872,2.8854622840881348,0.43884989619255066,34547.0,40173.0,40427.0,37089.0,0,0,0,0,38059.3359375,2284.0,-3270.0,-1028.0
1.299,0.048471998423337936,-0.007061260286718607,0.44171053171157837,0.0,0.0,0.0,-0.20778612792491913,2.3416097164154053,-1.1117539405822754,0.01728324592113495,2.885385513305664,0.4417872428894043,35021.0,40249.0,39993.0,38981.0,0,0,0,0,38561.94140625,398.0,-4037.0,-1073.0
1.319,0.045969896018505096,-0.008082786574959755,0.4427657723426819,0.0,0.0,0.0,-0.3213505148887634,2.01790189743042,-1.0767371654510498,0.01728682778775692,2.885011911392212,0.44277119636535645,35016.0,40342.0,40150.0,39072.0,0,0,0,0,38645.17578125,1303.0,-2115.0,-1075.0
1.339,0.04495888575911522,-0.008501078933477402,0.44512173533439636,0.0,0.0,0.0,-0.4900670647621155,1.7268699407577515,-1.046925663948059,0.017288904637098312,2.885014533996582,0.4451243281364441,35942.0,40126.0,39654.0,38886.0,0,0,0,0,38652.73828125,39.0,-3189.0,-838.0
1.359,0.04257584363222122,-0.009820962324738503,0.44739237427711487,0.0,0.0,0.0,-0.6548154950141907,1.3818590641021729,-1.0146926641464233,0.017288049682974815,2.8850135803222656,0.44739237427711487,36762.0,39980.0,39032.0,39134.0,0,0,0,0,38727.78125,508.0,-2007.0,-882.0
1.38,0.040719661861658096,-0.00947522185742855,0.44932931661605835,0.0,0.0,0.0,-0.7637492418289185,1.0157320499420166,-0.9573180079460144,0.01729043759405613,2.885240077972412,0.44932910799980164,36526.0,40936.0,39030.0,38320.0,0,0,0,0,38703.88671875,164.0,-1870.0,-939.0
1.4,0.03961288183927536,-0.009911037981510162,0.45147767663002014,0.0,0.0,0.0,-0.8031819462776184,0.6193609833717346,-0.9159913659095764,0.017292777076363564,2.8852429389953613,0.45147380232810974,36271.0,40999.0,39033.0,38409.0,0,0,0,0,38678.6796875,953.0,-3294.0,-1082.0
1.42,0.037371497601270676,-0.011304979212582111,0.45360565185546875,0.0,0.0,0.0,-0.8065904378890991,0.2636973261833191,-0.8882014751434326,0.01729660853743553,2.885247230529785,0.45360565185546875,35942.0,41634.0,39232.0,37536.0,0,0,0,0,38586.6484375,1378.0,-1628.0,-907.0
1.439,0.0352797731757164,-0.01110223401337862,0.45589861273765564,0.0,0.0,0.0,-0.8362483382225037,-0.02403668500483036,-0.8768228888511658,0.017294496297836304,2.8843841552734375,0.4558967649936676,37165.0,40305.0,38559.0,38371.0,0,0,0,0,38600.90625,-14.0,-1195.0,-952.0
1.46,0.03217636048793793,-0.010886413045227528,0.45812898874282837,0.0,0.0,0.0,-0.8551986217498779,-0.3185194134712219,-0.851710319519043,0.017291655763983727,2.88438081741333,0.45812469720840454,37567.0,41097.0,38021.0,37195.0,0,0,0,0,38470.5390625,-1440.0,-2993.0,-982.0
1.479,0.02893524430692196,-0.011784553527832031,0.46068817377090454,0.0,0.0,0.0,-0.819793701171875,-0.5898793339729309,-0.8259515762329102,0.017294157296419144,2.8844432830810547,0.4606894254684448,36586.0,40136.0,39074.0,37936.0,0,0,0,0,38433.7421875,-1144.0,-3809.0,-853.0
1.499,0.0278660599142313,-0.012275487184524536,0.4628404974937439,0.0,0.0,0.0,-0.7351005673408508,-0.8355024456977844,-0.8050728440284729,0.017295757308602333,2.884397506713867,0.46289876103401184,36707.0,40411.0,39225.0,37345.0,0,0,0,0,38422.67578125,208.0,-1920.0,-832.0
1.52,0.024844445288181305,-0.012511326931416988,0.4650058150291443,0.0,0.0,0.0,-0.6891460418701172,-1.023032784461975,-0.7674933671951294,0.0172963198274374,2.8844704627990723,0.4654941260814667,37568.0,39244.0,38352.0,38116.0,0,0,0,0,38320.3515625,-666.0,-1285.0,-789.0
1.539,0.02248440682888031,-0.01241314597427845,0.4676123857498169,0.0,0.0,0.0,-0.6445898413658142,-1.1899847984313965,-0.7270258069038391,0.017296142876148224,2.8844704627990723,0.46761223673820496,38018.0,39440.0,38438.0,37440.0,0,0,0,0,38334.24609375,-381.0,-2314.0,-634.0
1.56,0.02094767987728119,-0.01313926000148058,0.4696769118309021,0.0,0.0,0.0,-0.5379629731178284,-1.3784595727920532,-0.6786952614784241,0.017296701669692993,2.883716583251953,0.47089120745658875,37492.0,38914.0,38714.0,37184.0,0,0,0,0,38076.16015625,-694.0,-1319.0,-581.0
1.579,0.018702780827879906,-0.013333586044609547,0.4730575978755951,0.0,0.0,0.0,-0.4334122836589813,-1.5294450521469116,-0.6193066239356995,0.017295710742473602,2.8836724758148193,0.4727494716644287,37524.0,39810.0,39178.0,36048.0,0,0,0,0,38140.7421875,-380.0,-2919.0,-581.0
1.599,0.016763385385274887,-0.012094811536371708,0.47482261061668396,0.0,0.0,0.0,-0.35752490162849426,-1.6554508209228516,-0.5509811639785767,0.017297551035881042,2.8836746215820312,0.4748242199420929,37508.0,39108.0,39262.0,36850.0,0,0,0,0,38182.0078125,459.0,-581.0,-469.0
1.619,0.015729308128356934,-0.012662275694310665,0.47681674361228943,0.0,0.0,0.0,-0.2778535783290863,-1.7588086128234863,-0.4876110255718231,0.017298372462391853,2.8836755752563477,0.47681736946105957,37342.0,38846.0,39740.0,37820.0,0,0,0,0,38437.66796875,901.0,-1435.0,-488.0
1.639,0.01427496038377285,-0.012644516304135323,0.47761523723602295,0.0,0.0,0.0,-0.2513582706451416,-1.8384183645248413,-0.4246287941932678,0.017300022765994072,2.8844382762908936,0.4776153266429901,38033.0,39579.0,39925.0,36471.0,0,0,0,0,38502.3828125,-54.0,-3765.0,-346.0
1.659,0.012842895463109016,-0.012852204032242298,0.479309618473053,0.0,0.0,0.0,-0.23501969873905182,-1.909488320350647,-0.3552539646625519,0.017300263047218323,2.8844385147094727,0.479309618473053,38854.0,39154.0,39096.0,37124.0,0,0,0,0,38557.46484375,-705.0,-1695.0,-340.0
1.679,0.011303678154945374,-0.01250724121928215,0.48092761635780334,0.0,0.0,0.0,-0.2024770975112915,-1.9442309141159058,-0.2807433307170868,0.017300205305218697,2.8844385147094727,0.4809276759624481,39139.0,39145.0,38663.0,37365.0,0,0,0,0,38578.62890625,-1578.0,-2167.0,-377.0
1.699,0.009703177027404308,-0.01265786588191986,0.482589453458786,0.0,0.0,0.0,-0.10402226448059082,-1.9582618474960327,-0.21503978967666626,0.01730150543153286,2.884941339492798,0.4825894832611084,39078.0,39672.0,38338.0,37184.0,0,0,0,0,38568.76171875,-1339.0,-2884.0,-367.0
1.719,0.008249057456851006,-0.012846129015088081,0.48413389921188354,0.0,0.0,0.0,-0.012579833157360554,-1.9547843933105469,-0.1628042757511139,0.01730150543153286,2.884941339492798,0.48413389921188354,37910.0,39916.0,39222.0,37052.0,0,0,0,0,38525.23046875,-1146.0,-1866.0,-385.0
1.739,0.007848210632801056,-0.01201347354799509,0.48568078875541687,0.0,0.0,0.0,0.07838983088731766,-1.9632478952407837,-0.11841803789138794,0.017301687970757484,2.884941577911377,0.48568078875541687,37413.0,40075.0,39195.0,35693.0,0,0,0,0,38094.984375,-1281.0,-1935.0,-334.0
1.759,0.006832730490714312,-0.011653424240648746,0.4893517792224884,0.0,0.0,0.0,0.1108168512582779,-1.95098876953125,-0.0697735995054245,0.017300723120570183,2.8844704627990723,0.4893517792224884,36398.0,39134.0,39802.0,36734.0,0,0,0,0,38017.31640625,318.0,-2494.0,-311.0
1.779,0.007478038314729929,-0.011625193059444427,0.49114006757736206,0.0,0.0,0.0,0.14395666122436523,-1.89551842212677,-0.02885906584560871,0.01730068400502205,2.8844704627990723,0.49114006757736206,36876.0,38880.0,38858.0,37182.0,0,0,0,0,37949.94921875,566.0,-2445.0,-367.0
